id,timestamp,text,searchQuery,clean_content
1837531476596085012,2024-09-21 16:36:00+00:00,"I mean, dont u watched speed tour in Malaysia? Looked how speed on Philiphine and Indonesia, see the differences",speed in Indonesia ,I mean dont u watched speed tour in Malaysia Looked how speed on Philiphine and Indonesia see the differences
1837536063406915952,2024-09-21 16:55:00+00:00,"I'm so sorry for the chaos that happened in Jogja Speed, I hope you can visit another places in Indonesia someday @ronaldobetter07 @Ishowspeedsui",speed in Indonesia ,Im so sorry for the chaos that happened in Jogja Speed I hope you can visit another places in Indonesia someday  
1837530183206949074,2024-09-21 16:31:00+00:00,HELP?!;;& the sight of speed in an indonesia shirt is wild,speed in Indonesia ,HELP the sight of speed in an indonesia shirt is wild
1837528438330347648,2024-09-21 16:24:00+00:00,serius di ytb kedua speed bilang “ the last day in indonesia”,speed in Indonesia ,serius di ytb kedua speed bilang  the last day in indonesia
1837529772903023088,2024-09-21 16:30:00+00:00,The Indonesia tour comes to an end and Speed says the past 4 days were the best in his life 🇮🇩🔥 #IShowSpeed #Speed,speed in Indonesia ,The Indonesia tour comes to an end and Speed says the past 4 days were the best in his life  IShowSpeed Speed
1837527576522510845,2024-09-21 16:21:00+00:00,"Dikira keren? Dikira Speed seneng dikejer-kejer? Si Speed cuma mau liburan + bonus free promosiin budaya lokal Indonesia malah dihuru-hara-in   kek orang norak asli. Si Speed gamau interaksi sama kalian brou, gausah kepedean mampang di frame kameranya 😭😭😭",speed in Indonesia ,Dikira keren Dikira Speed seneng dikejerkejer Si Speed cuma mau liburan  bonus free promosiin budaya lokal Indonesia malah dihuruharain   kek orang norak asli Si Speed gamau interaksi sama kalian brou gausah kepedean mampang di frame kameranya 
1837528963083915523,2024-09-21 16:26:00+00:00,"I hope you are not bored here, even though there are some things that are not according to your expectations, but we in Indonesia are very happy with your presence, take the positive side, we hope the best for you Mr. Speed",speed in Indonesia ,I hope you are not bored here even though there are some things that are not according to your expectations but we in Indonesia are very happy with your presence take the positive side we hope the best for you Mr Speed
1837523330410467375,2024-09-21 16:04:00+00:00,I love Indonesia 😂 starts the second you get in the airport Speed 👌🏽🤣🤣🤣,speed in Indonesia ,I love Indonesia  starts the second you get in the airport Speed 
1837527178843771296,2024-09-21 16:19:00+00:00,"Dikira keren? Dikira Speed seneng dikejer-kejer? Si Speed cuma mau liburan + bonus free promosiin budaya lokal Indonesia malah dihuru-hara-in 🤭 kek orang norak asli. Si Speed gamau interaksi sama kalian brou, gausah kepedean mampang di frame kameranya 😂",speed in Indonesia ,Dikira keren Dikira Speed seneng dikejerkejer Si Speed cuma mau liburan  bonus free promosiin budaya lokal Indonesia malah dihuruharain  kek orang norak asli Si Speed gamau interaksi sama kalian brou gausah kepedean mampang di frame kameranya 
1837522447043907744,2024-09-21 16:01:00+00:00,"We also emphasized to Speed, that batik originated in Indonesia.",speed in Indonesia ,We also emphasized to Speed that batik originated in Indonesia
1837518324860965152,2024-09-21 15:44:00+00:00,"Batik asli dari indonesia bukan malay, speed in indonesia

t.me/WontonOrgBot/gameapp?st…",speed in Indonesia ,"Batik asli dari indonesia bukan malay speed in indonesia

tmeWontonOrgBotgameappst"
1837516500099555399,2024-09-21 15:37:00+00:00,i know speed but i did not know that speed was a huge deal 🫠 especially in Indonesia 🤷‍♀️,speed in Indonesia ,i know speed but i did not know that speed was a huge deal  especially in Indonesia 
1837521229516808420,2024-09-21 15:56:00+00:00,Speed rally. Speed in Indonesia 🇮🇩 Speed is awesome.. #Speed,speed in Indonesia ,Speed rally Speed in Indonesia  Speed is awesome Speed
1837517364956745895,2024-09-21 15:40:00+00:00,"Speed in indonesia, lets go

t.me/WontonOrgBot/gameapp?st…",speed in Indonesia ,"Speed in indonesia lets go

tmeWontonOrgBotgameappst"
1837512994689110308,2024-09-21 15:23:00+00:00,"speed in indonesia with a spirited character, and that's cool.
shrinkme.ink/re1",speed in Indonesia ,"speed in indonesia with a spirited character and thats cool
shrinkmeinkre1"
1837513692486787432,2024-09-21 15:26:00+00:00,"That’s incredible! It’s clear Indonesia showed Speed nothing but love, and it’s beautiful to see him appreciate it. Moments like these remind us that the connections we make and the experiences we have are what really matter in life. Here’s to many more unforgettable journeys!",speed in Indonesia ,Thats incredible Its clear Indonesia showed Speed nothing but love and its beautiful to see him appreciate it Moments like these remind us that the connections we make and the experiences we have are what really matter in life Heres to many more unforgettable journeys
1837516368486519110,2024-09-21 15:36:00+00:00,"itu dia karena udah ngasih challange dari pas di bali. Kalo ga kondusif di kota selanjutnya, ga ngasih speed jalan, it could be the last stream in Indonesia.",speed in Indonesia ,itu dia karena udah ngasih challange dari pas di bali Kalo ga kondusif di kota selanjutnya ga ngasih speed jalan it could be the last stream in Indonesia
1837512611103158402,2024-09-21 15:22:00+00:00,"how the hell Yogyakarta being the worst and the most chaotic on speed stream, while at the same time they're ranked number 1 for the city with the best human resources in Indonesia.",speed in Indonesia ,how the hell Yogyakarta being the worst and the most chaotic on speed stream while at the same time theyre ranked number 1 for the city with the best human resources in Indonesia
1837511120745107758,2024-09-21 15:16:00+00:00,Speed ​​has also learned some words from Indonesia which has helped him a lot in having fun with the fans there and he has also got acquainted with the culture there and has performed it at many places.,speed in Indonesia ,Speed has also learned some words from Indonesia which has helped him a lot in having fun with the fans there and he has also got acquainted with the culture there and has performed it at many places
1837510425350676531,2024-09-21 15:13:00+00:00,"tadi waktu awal awal judulnya ""why speed never come back in indonesia""",speed in Indonesia ,tadi waktu awal awal judulnya why speed never come back in indonesia
1837508910007439392,2024-09-21 15:07:00+00:00,"Walmart doesn’t exist in Indonesia

We got Speed from ALFAMART 🔥🔥🔥",speed in Indonesia ,"Walmart doesnt exist in Indonesia

We got Speed from ALFAMART "
1837509846914187631,2024-09-21 15:11:00+00:00,"I just hope what happend in jogja doesnt happen again in papua. What a terrible zombielike crowd. They dont even care abt speed, they only wanted to appear on camera to gain attention, not even real fans. Whats with indonesia ppl obsession over attenion seeking bruh, shameless.",speed in Indonesia ,I just hope what happend in jogja doesnt happen again in papua What a terrible zombielike crowd They dont even care abt speed they only wanted to appear on camera to gain attention not even real fans Whats with indonesia ppl obsession over attenion seeking bruh shameless
1837508318404935979,2024-09-21 15:04:00+00:00,Speed in Indonesia 🤗🤗🤗,speed in Indonesia ,Speed in Indonesia 
1837506722757324976,2024-09-21 14:58:00+00:00,"🤓👩🏻‍🏫Indonesian lesson of the day from Speed:

""Awas"" = Watch out! Stay back! ⚠️
""Santai"" = Relax/chill 🧘🏻‍♀️
""Miggir"" = Move to the side 🏃🏻💨
""Lu"" = You 🫵🏼
""Miskin"" = Poor 💰❌

Who taught him this?! 😭

#ishowspeed's #WonderfulJourney in #WonderfulIndonesia",speed in Indonesia ,"Indonesian lesson of the day from Speed

Awas  Watch out Stay back 
Santai  Relaxchill 
Miggir  Move to the side 
Lu  You 
Miskin  Poor 

Who taught him this 

ishowspeeds WonderfulJourney in WonderfulIndonesia"
1837506983286763715,2024-09-21 14:59:00+00:00,Seeing speed enjoy his time in Indonesia is awakening the patriotism inside me lmao,speed in Indonesia ,Seeing speed enjoy his time in Indonesia is awakening the patriotism inside me lmao
1837505645945540650,2024-09-21 14:54:00+00:00,"thankss rapp as tour guide speed in indonesia, respect 🫡",speed in Indonesia ,thankss rapp as tour guide speed in indonesia respect 
1837505953039794424,2024-09-21 14:55:00+00:00,thanks speed for irl in indonesia,speed in Indonesia ,thanks speed for irl in indonesia
1837508189404733775,2024-09-21 15:04:00+00:00,"Speed’s Indonesia tour officially ends, he appreciates them for all the love they have been giving & says the past four days were the best in his life ❤️🇮🇩
#ishowspeed",speed in Indonesia ,"Speeds Indonesia tour officially ends he appreciates them for all the love they have been giving  says the past four days were the best in his life 
ishowspeed"
1837505448401899650,2024-09-21 14:53:00+00:00,The very first day speed crashed a tuktuk in Indonesia,speed in Indonesia ,The very first day speed crashed a tuktuk in Indonesia
1837505369159225540,2024-09-21 14:53:00+00:00,"We haven’t had a chance to hang out Speed 😭

I hope you’re having an amazing time in Indonesia 🥂",speed in Indonesia ,"We havent had a chance to hang out Speed 

I hope youre having an amazing time in Indonesia "
1837505161859944506,2024-09-21 14:52:00+00:00,What an amazing tour for Speed! So great to hear he had such a memorable experience in Indonesia! ❤️🇮🇩,speed in Indonesia ,What an amazing tour for Speed So great to hear he had such a memorable experience in Indonesia 
1837504628982010239,2024-09-21 14:50:00+00:00,bruhh Yogyakarta as last place speed irl in indonesia 🥲 closing last day ke papua berarti gak jadi njir,speed in Indonesia ,bruhh Yogyakarta as last place speed irl in indonesia  closing last day ke papua berarti gak jadi njir
